# Automatically generated
# duptype id depth size device inode priority name
DUPTYPE_FIRST_OCCURRENCE 37351 7 1566 66306 23200705 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2020.3/python_stubs/-1247971761/cairo/_cairo/MeshPattern.py
DUPTYPE_WITHIN_SAME_TREE -37351 8 1566 66306 21761332 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2021.1/python_stubs/cache/5195f16acab49e34229cb17f55571ee2bd351155c36cd149db19cdc3a6be38ed/cairo/_cairo/MeshPattern.py
DUPTYPE_WITHIN_SAME_TREE -37351 8 1566 66306 23200668 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2020.3/python_stubs/cache/5195f16acab49e34229cb17f55571ee2bd351155c36cd149db19cdc3a6be38ed/cairo/_cairo/MeshPattern.py
DUPTYPE_WITHIN_SAME_TREE -37351 7 1566 66306 21761369 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2021.1/python_stubs/-1247971761/cairo/_cairo/MeshPattern.py
DUPTYPE_FIRST_OCCURRENCE 36980 7 1568 66306 25037101 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2020.3/python_stubs/-1247971761/PyQt5/QtNetwork/QOcspRevocationReason.py
DUPTYPE_WITHIN_SAME_TREE -36980 8 1568 66306 25037058 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2020.3/python_stubs/cache/57c97c6a72e3f33eae99dd29ef459e47ce3731f306978fae6892f8f33c765b17/PyQt5/QtNetwork/QOcspRevocationReason.py
DUPTYPE_WITHIN_SAME_TREE -36980 7 1568 66306 21760036 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2021.1/python_stubs/-1247971761/PyQt5/QtNetwork/QOcspRevocationReason.py
DUPTYPE_WITHIN_SAME_TREE -36980 8 1568 66306 21759993 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2021.1/python_stubs/cache/57c97c6a72e3f33eae99dd29ef459e47ce3731f306978fae6892f8f33c765b17/PyQt5/QtNetwork/QOcspRevocationReason.py
DUPTYPE_FIRST_OCCURRENCE 60781 9 1569 66306 21894063 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2021.1/python_stubs/-1247971761/pandas/_libs/tslibs/offsets/SemiMonthBegin.py
DUPTYPE_WITHIN_SAME_TREE -60781 10 1569 66306 21894040 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2021.1/python_stubs/cache/c6e08004836af578d2ac97922acc1a09efe1cdb215ae468e6baf143344c6b6af/pandas/_libs/tslibs/offsets/SemiMonthBegin.py
DUPTYPE_FIRST_OCCURRENCE 60663 9 1569 66306 25166404 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2020.3/python_stubs/-1247971761/pandas/_libs/tslibs/offsets/SemiMonthBegin.py
DUPTYPE_WITHIN_SAME_TREE -60663 10 1569 66306 20710758 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2020.3/python_stubs/cache/c6e08004836af578d2ac97922acc1a09efe1cdb215ae468e6baf143344c6b6af/pandas/_libs/tslibs/offsets/SemiMonthBegin.py
DUPTYPE_FIRST_OCCURRENCE 52901 8 1572 66306 21893883 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2021.1/python_stubs/-1247971761/pandas/_libs/tslibs/base.py
DUPTYPE_WITHIN_SAME_TREE -52901 9 1572 66306 21893882 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2021.1/python_stubs/cache/82eeb5cb231a6ba1b55c28c5641e6aed9ab52d15e6eb0ad58380c96484d31402/pandas/_libs/tslibs/base.py
DUPTYPE_FIRST_OCCURRENCE 51732 8 1572 66306 25166378 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2020.3/python_stubs/-1247971761/pandas/_libs/tslibs/base.py
DUPTYPE_WITHIN_SAME_TREE -51732 9 1572 66306 20710609 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2020.3/python_stubs/cache/82eeb5cb231a6ba1b55c28c5641e6aed9ab52d15e6eb0ad58380c96484d31402/pandas/_libs/tslibs/base.py
DUPTYPE_FIRST_OCCURRENCE 4613 3 1576 66306 20975794 1 /home/rajkumar/windows_rajkumar/python/json files/Twitter_json.txt
DUPTYPE_WITHIN_SAME_TREE -4613 4 1576 66306 21234728 1 /home/rajkumar/windows_rajkumar/Work/automation-frameworks/json_files/Twitter.json
DUPTYPE_FIRST_OCCURRENCE 48726 7 1580 66306 21762550 1 /home/rajkumar/.local/lib/python3.8/site-packages/selenium/webdriver/webkitgtk/service.py
DUPTYPE_WITHIN_SAME_TREE -48726 8 1580 66306 21103159 1 /home/rajkumar/windows_rajkumar/selenium/venv/Lib/site-packages/selenium/webdriver/webkitgtk/service.py
DUPTYPE_WITHIN_SAME_TREE -48726 8 1580 66306 21234449 1 /home/rajkumar/windows_rajkumar/WAAutomation_FrameWork/venv/Lib/site-packages/selenium/webdriver/webkitgtk/service.py
DUPTYPE_FIRST_OCCURRENCE 37357 7 1581 66306 23200767 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2020.3/python_stubs/-1247971761/cairo/_cairo/Path.py
DUPTYPE_WITHIN_SAME_TREE -37357 7 1581 66306 21761418 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2021.1/python_stubs/-1247971761/cairo/_cairo/Path.py
DUPTYPE_WITHIN_SAME_TREE -37357 8 1581 66306 23200670 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2020.3/python_stubs/cache/5195f16acab49e34229cb17f55571ee2bd351155c36cd149db19cdc3a6be38ed/cairo/_cairo/Path.py
DUPTYPE_WITHIN_SAME_TREE -37357 8 1581 66306 21761334 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2021.1/python_stubs/cache/5195f16acab49e34229cb17f55571ee2bd351155c36cd149db19cdc3a6be38ed/cairo/_cairo/Path.py
DUPTYPE_FIRST_OCCURRENCE 47202 7 1584 66306 23597601 1 /home/rajkumar/.local/lib/python3.8/site-packages/pytz/zoneinfo/America/Mexico_City
DUPTYPE_WITHIN_SAME_TREE -47202 7 1584 66306 23597386 1 /home/rajkumar/.local/lib/python3.8/site-packages/pytz/zoneinfo/Mexico/General
DUPTYPE_FIRST_OCCURRENCE 36809 7 1584 66306 25036629 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2020.3/python_stubs/-1247971761/PyQt5/QtGui/QTouchEvent.py
DUPTYPE_WITHIN_SAME_TREE -36809 8 1584 66306 25036570 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2020.3/python_stubs/cache/7e855191eb4635f4abc663f73951863cc373bdecd84ec51aff48aee796e0eace/PyQt5/QtGui/QTouchEvent.py
DUPTYPE_WITHIN_SAME_TREE -36809 7 1584 66306 21759561 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2021.1/python_stubs/-1247971761/PyQt5/QtGui/QTouchEvent.py
DUPTYPE_WITHIN_SAME_TREE -36809 8 1584 66306 21759502 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2021.1/python_stubs/cache/7e855191eb4635f4abc663f73951863cc373bdecd84ec51aff48aee796e0eace/PyQt5/QtGui/QTouchEvent.py
DUPTYPE_FIRST_OCCURRENCE 36937 7 1587 66306 25036953 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2020.3/python_stubs/-1247971761/PyQt5/QtMultimedia/QVideoEncoderSettingsControl.py
DUPTYPE_WITHIN_SAME_TREE -36937 8 1587 66306 21759857 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2021.1/python_stubs/cache/19b64ff72a6f4e766aa8f2bdb13823b1c0c3828e1fa9e2a42f5946a7713ae25e/PyQt5/QtMultimedia/QVideoEncoderSettingsControl.py
DUPTYPE_WITHIN_SAME_TREE -36937 8 1587 66306 25036923 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2020.3/python_stubs/cache/19b64ff72a6f4e766aa8f2bdb13823b1c0c3828e1fa9e2a42f5946a7713ae25e/PyQt5/QtMultimedia/QVideoEncoderSettingsControl.py
DUPTYPE_WITHIN_SAME_TREE -36937 7 1587 66306 21759887 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2021.1/python_stubs/-1247971761/PyQt5/QtMultimedia/QVideoEncoderSettingsControl.py
DUPTYPE_FIRST_OCCURRENCE 37150 7 1589 66306 25037610 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2020.3/python_stubs/-1247971761/PyQt5/QtWidgets/QGraphicsItemGroup.py
DUPTYPE_WITHIN_SAME_TREE -37150 7 1589 66306 21760560 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2021.1/python_stubs/-1247971761/PyQt5/QtWidgets/QGraphicsItemGroup.py
DUPTYPE_WITHIN_SAME_TREE -37150 8 1589 66306 25037464 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2020.3/python_stubs/cache/2e785e26b7105fa2c118a9ab833ffbbfdc4fbcc2c07a0186db29c200075e8237/PyQt5/QtWidgets/QGraphicsItemGroup.py
DUPTYPE_WITHIN_SAME_TREE -37150 8 1589 66306 21760414 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2021.1/python_stubs/cache/2e785e26b7105fa2c118a9ab833ffbbfdc4fbcc2c07a0186db29c200075e8237/PyQt5/QtWidgets/QGraphicsItemGroup.py
DUPTYPE_FIRST_OCCURRENCE 37213 7 1589 66306 25037662 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2020.3/python_stubs/-1247971761/PyQt5/QtWidgets/QRadioButton.py
DUPTYPE_WITHIN_SAME_TREE -37213 8 1589 66306 25037522 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2020.3/python_stubs/cache/2e785e26b7105fa2c118a9ab833ffbbfdc4fbcc2c07a0186db29c200075e8237/PyQt5/QtWidgets/QRadioButton.py
DUPTYPE_WITHIN_SAME_TREE -37213 7 1589 66306 21760612 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2021.1/python_stubs/-1247971761/PyQt5/QtWidgets/QRadioButton.py
DUPTYPE_WITHIN_SAME_TREE -37213 8 1589 66306 21760472 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2021.1/python_stubs/cache/2e785e26b7105fa2c118a9ab833ffbbfdc4fbcc2c07a0186db29c200075e8237/PyQt5/QtWidgets/QRadioButton.py
DUPTYPE_FIRST_OCCURRENCE 36486 7 1589 66306 25036314 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2020.3/python_stubs/-1247971761/PyQt5/QtCore/QAbstractListModel.py
DUPTYPE_WITHIN_SAME_TREE -36486 7 1589 66306 21759242 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2021.1/python_stubs/-1247971761/PyQt5/QtCore/QAbstractListModel.py
DUPTYPE_WITHIN_SAME_TREE -36486 8 1589 66306 21758998 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2021.1/python_stubs/cache/06c5c487a2ba596e5946d81626799e9a1cef13d960fa810a855be7d9847e019e/PyQt5/QtCore/QAbstractListModel.py
DUPTYPE_WITHIN_SAME_TREE -36486 8 1589 66306 25036070 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2020.3/python_stubs/cache/06c5c487a2ba596e5946d81626799e9a1cef13d960fa810a855be7d9847e019e/PyQt5/QtCore/QAbstractListModel.py
DUPTYPE_FIRST_OCCURRENCE 60782 9 1591 66306 21894072 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2021.1/python_stubs/-1247971761/pandas/_libs/tslibs/offsets/SemiMonthEnd.py
DUPTYPE_WITHIN_SAME_TREE -60782 10 1591 66306 21894041 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2021.1/python_stubs/cache/c6e08004836af578d2ac97922acc1a09efe1cdb215ae468e6baf143344c6b6af/pandas/_libs/tslibs/offsets/SemiMonthEnd.py
DUPTYPE_FIRST_OCCURRENCE 60664 9 1591 66306 25166413 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2020.3/python_stubs/-1247971761/pandas/_libs/tslibs/offsets/SemiMonthEnd.py
DUPTYPE_WITHIN_SAME_TREE -60664 10 1591 66306 20710759 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2020.3/python_stubs/cache/c6e08004836af578d2ac97922acc1a09efe1cdb215ae468e6baf143344c6b6af/pandas/_libs/tslibs/offsets/SemiMonthEnd.py
DUPTYPE_FIRST_OCCURRENCE 28700 6 1592 66306 23200594 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2020.3/python_stubs/-1247971761/apt_pkg/FileLock.py
DUPTYPE_WITHIN_SAME_TREE -28700 7 1592 66306 23200547 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2020.3/python_stubs/cache/666ae0dd7b88a48d395ac6eb75bf481ebf4e7452a3c6133e7e8b2132b0d9a227/apt_pkg/FileLock.py
DUPTYPE_WITHIN_SAME_TREE -28700 6 1592 66306 21761240 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2021.1/python_stubs/-1247971761/apt_pkg/FileLock.py
DUPTYPE_WITHIN_SAME_TREE -28700 7 1592 66306 21761193 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2021.1/python_stubs/cache/666ae0dd7b88a48d395ac6eb75bf481ebf4e7452a3c6133e7e8b2132b0d9a227/apt_pkg/FileLock.py
DUPTYPE_FIRST_OCCURRENCE 36922 7 1595 66306 25036949 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2020.3/python_stubs/-1247971761/PyQt5/QtMultimedia/QMediaStreamsControl.py
DUPTYPE_WITHIN_SAME_TREE -36922 8 1595 66306 25036908 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2020.3/python_stubs/cache/19b64ff72a6f4e766aa8f2bdb13823b1c0c3828e1fa9e2a42f5946a7713ae25e/PyQt5/QtMultimedia/QMediaStreamsControl.py
DUPTYPE_WITHIN_SAME_TREE -36922 7 1595 66306 21759883 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2021.1/python_stubs/-1247971761/PyQt5/QtMultimedia/QMediaStreamsControl.py
DUPTYPE_WITHIN_SAME_TREE -36922 8 1595 66306 21759842 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2021.1/python_stubs/cache/19b64ff72a6f4e766aa8f2bdb13823b1c0c3828e1fa9e2a42f5946a7713ae25e/PyQt5/QtMultimedia/QMediaStreamsControl.py
DUPTYPE_FIRST_OCCURRENCE 39527 7 1598 66306 26742731 1 /home/rajkumar/.config/google-chrome/Default/Extensions/gighmmpiobklfepjocnamgkkbiglidom/4.33.0_0/icons/ab-38-whitelisted.png
DUPTYPE_WITHIN_SAME_TREE -39527 7 1598 66306 26742786 1 /home/rajkumar/.config/google-chrome/Default/Extensions/gighmmpiobklfepjocnamgkkbiglidom/4.33.0_0/icons/adblock-38-whitelisted.png
DUPTYPE_FIRST_OCCURRENCE 28746 6 1603 66306 23201125 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2020.3/python_stubs/-1247971761/psutil/_psutil_posix.py
DUPTYPE_WITHIN_SAME_TREE -28746 7 1603 66306 23201128 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2020.3/python_stubs/cache/d05855f52c03b294077c53fb19d5c103e940ce717cda7cbd8fe9e899a40d0fc6/psutil/_psutil_posix.py
DUPTYPE_FIRST_OCCURRENCE 30418 6 1603 66306 21894301 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2021.1/python_stubs/-1247971761/psutil/_psutil_posix.py
DUPTYPE_WITHIN_SAME_TREE -30418 7 1603 66306 21894304 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2021.1/python_stubs/cache/d05855f52c03b294077c53fb19d5c103e940ce717cda7cbd8fe9e899a40d0fc6/psutil/_psutil_posix.py
DUPTYPE_FIRST_OCCURRENCE 37116 7 1603 66306 25037687 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2020.3/python_stubs/-1247971761/PyQt5/QtWidgets/QCommandLinkButton.py
DUPTYPE_WITHIN_SAME_TREE -37116 8 1603 66306 25037430 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2020.3/python_stubs/cache/2e785e26b7105fa2c118a9ab833ffbbfdc4fbcc2c07a0186db29c200075e8237/PyQt5/QtWidgets/QCommandLinkButton.py
DUPTYPE_WITHIN_SAME_TREE -37116 7 1603 66306 21760637 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2021.1/python_stubs/-1247971761/PyQt5/QtWidgets/QCommandLinkButton.py
DUPTYPE_WITHIN_SAME_TREE -37116 8 1603 66306 21760380 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2021.1/python_stubs/cache/2e785e26b7105fa2c118a9ab833ffbbfdc4fbcc2c07a0186db29c200075e8237/PyQt5/QtWidgets/QCommandLinkButton.py
DUPTYPE_FIRST_OCCURRENCE 35508 6 1604 66306 23598216 1 /home/rajkumar/.local/lib/python3.8/site-packages/urllib3/util/proxy.py
DUPTYPE_WITHIN_SAME_TREE -35508 11 1604 66306 21502564 1 /home/rajkumar/PycharmProjects/pythonProject/linux_tasks/venv/lib/python3.8/site-packages/pip/_vendor/urllib3/util/proxy.py
DUPTYPE_FIRST_OCCURRENCE 37468 7 1606 66306 25038500 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2020.3/python_stubs/-1247971761/pandas/_libs/reshape.py
DUPTYPE_WITHIN_SAME_TREE -37468 8 1606 66306 20710559 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2020.3/python_stubs/cache/42882861ec793ba44e02f6f2fdf3dd6d0f28f5af600bd745961ac60d18790a9f/pandas/_libs/reshape.py
DUPTYPE_FIRST_OCCURRENCE 39004 7 1606 66306 21762122 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2021.1/python_stubs/-1247971761/pandas/_libs/reshape.py
DUPTYPE_WITHIN_SAME_TREE -39004 8 1606 66306 21893832 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2021.1/python_stubs/cache/42882861ec793ba44e02f6f2fdf3dd6d0f28f5af600bd745961ac60d18790a9f/pandas/_libs/reshape.py
DUPTYPE_FIRST_OCCURRENCE 36662 7 1606 66306 25036721 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2020.3/python_stubs/-1247971761/PyQt5/QtGui/QContextMenuEvent.py
DUPTYPE_WITHIN_SAME_TREE -36662 8 1606 66306 21759357 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2021.1/python_stubs/cache/7e855191eb4635f4abc663f73951863cc373bdecd84ec51aff48aee796e0eace/PyQt5/QtGui/QContextMenuEvent.py
DUPTYPE_WITHIN_SAME_TREE -36662 7 1606 66306 21759653 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2021.1/python_stubs/-1247971761/PyQt5/QtGui/QContextMenuEvent.py
DUPTYPE_WITHIN_SAME_TREE -36662 8 1606 66306 25036425 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2020.3/python_stubs/cache/7e855191eb4635f4abc663f73951863cc373bdecd84ec51aff48aee796e0eace/PyQt5/QtGui/QContextMenuEvent.py
DUPTYPE_FIRST_OCCURRENCE 58152 8 1607 66306 21501012 1 /home/rajkumar/Downloads/pycharm-community-2020.3.3/plugins/python-ce/helpers/py2only/docutils/readers/doctree.py
DUPTYPE_WITHIN_SAME_TREE -58152 8 1607 66306 21501216 1 /home/rajkumar/Downloads/pycharm-community-2020.3.3/plugins/python-ce/helpers/py3only/docutils/readers/doctree.py
DUPTYPE_FIRST_OCCURRENCE 60658 9 1609 66306 25166423 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2020.3/python_stubs/-1247971761/pandas/_libs/tslibs/offsets/QuarterBegin.py
DUPTYPE_WITHIN_SAME_TREE -60658 10 1609 66306 20710753 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2020.3/python_stubs/cache/c6e08004836af578d2ac97922acc1a09efe1cdb215ae468e6baf143344c6b6af/pandas/_libs/tslibs/offsets/QuarterBegin.py
DUPTYPE_FIRST_OCCURRENCE 60776 9 1609 66306 21894082 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2021.1/python_stubs/-1247971761/pandas/_libs/tslibs/offsets/QuarterBegin.py
DUPTYPE_WITHIN_SAME_TREE -60776 10 1609 66306 21894035 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2021.1/python_stubs/cache/c6e08004836af578d2ac97922acc1a09efe1cdb215ae468e6baf143344c6b6af/pandas/_libs/tslibs/offsets/QuarterBegin.py
DUPTYPE_FIRST_OCCURRENCE 28605 6 1611 66306 23200400 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2020.3/python_stubs/-1247971761/_dbus_bindings/ByteArray.py
DUPTYPE_WITHIN_SAME_TREE -28605 7 1611 66306 23200347 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2020.3/python_stubs/cache/1ab99ddabb8c2b67661faaa2d73375c2983f62f3d190cbfb7144ef59d2a29be7/_dbus_bindings/ByteArray.py
DUPTYPE_WITHIN_SAME_TREE -28605 6 1611 66306 21760975 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2021.1/python_stubs/-1247971761/_dbus_bindings/ByteArray.py
DUPTYPE_WITHIN_SAME_TREE -28605 7 1611 66306 21760923 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2021.1/python_stubs/cache/1ab99ddabb8c2b67661faaa2d73375c2983f62f3d190cbfb7144ef59d2a29be7/_dbus_bindings/ByteArray.py
DUPTYPE_FIRST_OCCURRENCE 37327 7 1614 66306 25037855 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2020.3/python_stubs/-1247971761/PyQt5/QtXml/__init__.py
DUPTYPE_WITHIN_SAME_TREE -37327 8 1614 66306 25037808 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2020.3/python_stubs/cache/af905b3fced112f352ab41abdcaec78568f0325be1fd92013c4f14cb7f5e4c60/PyQt5/QtXml/__init__.py
DUPTYPE_WITHIN_SAME_TREE -37327 7 1614 66306 21760806 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2021.1/python_stubs/-1247971761/PyQt5/QtXml/__init__.py
DUPTYPE_WITHIN_SAME_TREE -37327 8 1614 66306 21760759 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2021.1/python_stubs/cache/af905b3fced112f352ab41abdcaec78568f0325be1fd92013c4f14cb7f5e4c60/PyQt5/QtXml/__init__.py
DUPTYPE_FIRST_OCCURRENCE 47256 7 1614 66306 23597533 1 /home/rajkumar/.local/lib/python3.8/site-packages/pytz/zoneinfo/America/Whitehorse
DUPTYPE_WITHIN_SAME_TREE -47256 7 1614 66306 23597806 1 /home/rajkumar/.local/lib/python3.8/site-packages/pytz/zoneinfo/Canada/Yukon
DUPTYPE_FIRST_OCCURRENCE 36671 7 1615 66306 25036609 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2020.3/python_stubs/-1247971761/PyQt5/QtGui/QEnterEvent.py
DUPTYPE_WITHIN_SAME_TREE -36671 7 1615 66306 21759541 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2021.1/python_stubs/-1247971761/PyQt5/QtGui/QEnterEvent.py
DUPTYPE_WITHIN_SAME_TREE -36671 8 1615 66306 25036435 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2020.3/python_stubs/cache/7e855191eb4635f4abc663f73951863cc373bdecd84ec51aff48aee796e0eace/PyQt5/QtGui/QEnterEvent.py
DUPTYPE_WITHIN_SAME_TREE -36671 8 1615 66306 21759367 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2021.1/python_stubs/cache/7e855191eb4635f4abc663f73951863cc373bdecd84ec51aff48aee796e0eace/PyQt5/QtGui/QEnterEvent.py
DUPTYPE_FIRST_OCCURRENCE 36489 7 1619 66306 25036296 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2020.3/python_stubs/-1247971761/PyQt5/QtCore/QAbstractState.py
DUPTYPE_WITHIN_SAME_TREE -36489 8 1619 66306 21759001 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2021.1/python_stubs/cache/06c5c487a2ba596e5946d81626799e9a1cef13d960fa810a855be7d9847e019e/PyQt5/QtCore/QAbstractState.py
DUPTYPE_WITHIN_SAME_TREE -36489 7 1619 66306 21759224 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2021.1/python_stubs/-1247971761/PyQt5/QtCore/QAbstractState.py
DUPTYPE_WITHIN_SAME_TREE -36489 8 1619 66306 25036073 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2020.3/python_stubs/cache/06c5c487a2ba596e5946d81626799e9a1cef13d960fa810a855be7d9847e019e/PyQt5/QtCore/QAbstractState.py
DUPTYPE_FIRST_OCCURRENCE 36945 7 1625 66306 25037087 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2020.3/python_stubs/-1247971761/PyQt5/QtNetwork/QAbstractNetworkCache.py
DUPTYPE_WITHIN_SAME_TREE -36945 8 1625 66306 21759958 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2021.1/python_stubs/cache/57c97c6a72e3f33eae99dd29ef459e47ce3731f306978fae6892f8f33c765b17/PyQt5/QtNetwork/QAbstractNetworkCache.py
DUPTYPE_WITHIN_SAME_TREE -36945 7 1625 66306 21760022 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2021.1/python_stubs/-1247971761/PyQt5/QtNetwork/QAbstractNetworkCache.py
DUPTYPE_WITHIN_SAME_TREE -36945 8 1625 66306 25037023 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2020.3/python_stubs/cache/57c97c6a72e3f33eae99dd29ef459e47ce3731f306978fae6892f8f33c765b17/PyQt5/QtNetwork/QAbstractNetworkCache.py
DUPTYPE_FIRST_OCCURRENCE 58125 8 1626 66306 21500907 1 /home/rajkumar/Downloads/pycharm-community-2020.3.3/plugins/python-ce/helpers/py2only/docutils/languages/__init__.py
DUPTYPE_WITHIN_SAME_TREE -58125 8 1626 66306 21501111 1 /home/rajkumar/Downloads/pycharm-community-2020.3.3/plugins/python-ce/helpers/py3only/docutils/languages/__init__.py
DUPTYPE_FIRST_OCCURRENCE 42752 7 1627 66306 23201684 1 /home/rajkumar/.local/lib/python3.8/site-packages/PyQt5/Qt5/translations/qtserialport_ko.qm
DUPTYPE_WITHIN_SAME_TREE -42752 7 1627 66306 19664885 1 /home/rajkumar/.local/lib/python3.8/site-packages/qt5_applications/Qt/translations/qtserialport_ko.qm
DUPTYPE_FIRST_OCCURRENCE 38996 7 1628 66306 21762110 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2021.1/python_stubs/-1247971761/pandas/_libs/json.py
DUPTYPE_WITHIN_SAME_TREE -38996 8 1628 66306 21893737 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2021.1/python_stubs/cache/765cb89e56e9094390c0913ca30f694cf1dedc2f23b4774fac3621b51ef325fa/pandas/_libs/json.py
DUPTYPE_FIRST_OCCURRENCE 37460 7 1628 66306 25038492 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2020.3/python_stubs/-1247971761/pandas/_libs/json.py
DUPTYPE_WITHIN_SAME_TREE -37460 8 1628 66306 20710463 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2020.3/python_stubs/cache/765cb89e56e9094390c0913ca30f694cf1dedc2f23b4774fac3621b51ef325fa/pandas/_libs/json.py
DUPTYPE_FIRST_OCCURRENCE 60762 9 1629 66306 21894047 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2021.1/python_stubs/-1247971761/pandas/_libs/tslibs/offsets/Easter.py
DUPTYPE_WITHIN_SAME_TREE -60762 10 1629 66306 21894021 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2021.1/python_stubs/cache/c6e08004836af578d2ac97922acc1a09efe1cdb215ae468e6baf143344c6b6af/pandas/_libs/tslibs/offsets/Easter.py
DUPTYPE_FIRST_OCCURRENCE 60644 9 1629 66306 25166388 1 /home/rajkumar/.cache/JetBrains/PyCharmCE2020.3/python_stubs/-1247971761/pandas/_libs/tslibs/offsets/Easter.py
